name,first_review,div1_slope,div2_slope,div3_slope,div4_slope,total_slope,div1_mean,div2_mean,div3_mean,div4_mean,total_mean,div1_kurtosis,div2_kurtosis,div3_kurtosis,div4_kurtosis,total_kurtosis,div1_skew,div2_skew,div3_skew,div4_skew,total_skew,div1_median,div2_median,div3_median,div4_median,total_median,div1_std,div2_std,div3_std,div4_std,total_std,div1_var,div2_var,div3_var,div4_var,total_var,div1_number_reviews,div2_number_reviews,div3_number_reviews,div4_number_reviews,total_number_reviews,div1_avg_length_reviews,div2_avg_length_reviews,div3_avg_length_reviews,div4_avg_length_reviews,total_avg_length_reviews,div1_menu,div2_menu,div3_menu,div4_menu,total_menu,div1_service,div2_service,div3_service,div4_service,total_service,div1_value,div2_value,div3_value,div4_value,total_value,div1_wait time,div2_wait time,div3_wait time,div4_wait time,total_wait time,michelin__0.5,michelin__1.0,security,at_risk,actual
ko,0.01712124228548676,0.6537681689886611,0.716547702246227,0.22130900635527978,0.17574389923402522,0.7692307692307692,1.0,0.35185185185185164,0.3856502242152464,1.0,0.7480287366392151,0.0,0.0,0.0,0.0,0.0,0.883220608395573,1.0,1.0,1.0,1.0,0.9999999999999999,0.0,0.0,1.0,0.5,0.6310746041659502,0.6910184300334196,0.5998726655870714,0.6682678072621301,0.35448410341599557,0.44483686255330407,0.49449049859039657,0.4962709493507853,0.47003463044851806,0.12565897957464223,0.0,0.0006321112515802782,0.0006265664160401002,0.0,0.00041911148365465214,1.0,0.9999999999999999,1.0,0.4093037656256047,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.06049822064056939,0.0214114258281325,0.03674579260674653,0.006734006734006735,0.0,0.0,0.0967741935483871,1.0,0.44999999999999996,1.0,0.13612565445026178,0.32342007434944237,0.9999999999999999,0.5321270310192023,1,0,0.8341979062603752,0,0
la-sirena,0.40891897272546285,0.6537681689886611,0.7420472440944883,0.21143847487001732,0.17574389923402522,0.0,1.0,0.435216735619417,0.46425516451454696,0.3904923599320882,0.7480287366392151,0.0,0.1919125340159297,0.47152385557278365,0.0,0.25923599835091143,0.883220608395573,0.7129474805491575,0.49988461551140284,1.0,1.0,0.9999999999999999,0.523076923076923,0.5,0.0,0.5,0.6310746041659502,0.6910184300334196,0.5998726655870714,0.6682678072621301,0.35448410341599557,0.44483686255330407,0.49449049859039657,0.4962709493507853,0.47003463044851806,0.12565897957464223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.40369250946838386,0.4223916784346872,0.0,0.0,1.0,0.10643932943000162,0.07082847077393119,0.03674579260674653,1.0000000000000002,0.0,0.5445251730131965,0.4260658059700779,0.0,0.0,1.0,0.24293094843023136,0.471738060774459,0.9999999999999999,1.0,0,0,0.0,0,1
meadowsweet,0.29902448735815246,0.6351084812623274,0.7072407953009245,0.21116202285923955,0.2056293113482328,0.7679533853130327,0.8516483516483517,0.4916485112563542,0.307350742987778,0.4221550944810706,0.4439396386744896,0.7887627076484917,0.2126351304132511,0.31931968442307274,0.22413864973399528,0.23582440286614034,0.18539216615780718,0.6629626256804366,0.6477852643535249,0.6680796829962523,0.7162772502184953,0.9999999999999999,1.0,0.0,0.0,1.0,0.44939742095170276,0.6718740480363463,0.7668099094530039,0.7662944974476616,0.826344645373927,0.20195804195804193,0.45141473642474667,0.6771186362333712,0.5872072568185642,0.6828454729381612,0.0617283950617284,0.06447534766118837,0.06390977443609022,0.063919259882254,0.06391450125733444,0.21871046725158128,0.3845140206620282,0.2641635738132764,0.21319630097059566,0.27637808652233964,0.8461538461538461,0.47800149142431025,0.19504643962848295,0.5064935064935064,0.43322475570032576,0.07692307692307693,0.08362989323843416,0.12427023617896511,0.15843640448623175,0.07791267726121147,0.38461538461538464,0.61236802413273,0.3757115749525617,0.23376623376623376,0.457328990228013,0.5384615384615385,0.29704342469972284,0.4417960492747285,0.3448705860883846,0.21665568059892512,0,0,0.3961248676966723,1,0
the-modern,0.9072267569181764,0.6509858846700952,0.7353934949189428,0.2105422496322366,0.15762789593998464,0.7696317640279777,0.5885714285714285,0.4390166028097062,0.57921248233921,0.6855051902845934,0.5771715101137516,0.41330096000177974,0.1929507874055671,0.615154296989831,0.4045822559321346,0.27560108840760345,0.557953342964441,0.7339387062420561,0.34195904911692154,0.49435099361622137,0.6697233907436674,0.6666666666666666,0.0,1.0,1.0,1.0,0.5817874684768128,0.591175231292016,0.5171254794171467,0.5792840256160036,0.6893734151030231,0.33847665847665853,0.3494881540931687,0.3918740739246317,0.33556998233388263,0.47523570545080496,0.18271604938271604,0.18331226295828068,0.18295739348370926,0.18334735071488645,0.183151718357083,0.41517241379310343,0.5243439212293494,0.3620531961497022,0.32942451333255934,0.42640000118333915,0.76,0.5042814163388105,0.585436193222783,0.6621004566210046,0.589041095890411,0.07692307692307693,0.06863418824395631,0.035783478781262534,0.03674579260674653,0.013537198468705318,0.17333333333333334,0.5496021220159151,0.37516570923552806,0.2694063926940639,0.42328767123287664,0.49600000000000005,0.2969850153457303,0.5818607730305037,0.3665586602932212,0.2458485933779837,1,0,0.4763063362506116,1,0
peter-luger,0.9649611785785388,0.6458545906821769,0.7410002203496963,0.2115319697299421,0.15628076254363937,0.7692163324249356,0.6833216045038706,0.3485742379547685,0.3783365364082849,0.4155897333466494,0.39033932486794587,0.4647846673039306,0.1450636955010066,0.3661846922253962,0.18072703644995186,0.21673812375939697,0.4287176031223315,0.7683304897877431,0.5737348200037076,0.7171930566956644,0.7543234812124973,0.9999999999999999,0.0,0.0,1.0,0.0,0.6386891198633636,0.7322195687214083,0.7303384408692954,0.8019536442115373,0.8548365085897296,0.4079237918318381,0.5361454968185652,0.631552399434172,0.6431296474641648,0.7307454564178788,1.0,1.0,1.0,1.0,1.0,0.3488011394075603,0.4795251084859991,0.29391786510355405,0.24142308496601944,0.34631573218989753,0.5467980295566502,0.03743738987547267,0.043002242448225814,0.08067226890756303,0.0902806870548806,0.13603637741568778,0.19621768021919186,0.1331640430889995,0.2021018593371059,0.13448124591819607,0.3916256157635468,0.6140231449965964,0.5560271646859084,0.35042016806722687,0.5912023460410556,0.59064039408867,0.29503048033836154,0.48229309332811576,0.27865113258418117,0.21263271202519307,0,0,0.5280870489686672,0,0
river-cafe,0.9259406729046387,0.6426725036481135,0.7367366129141139,0.21268909513176984,0.15526369465087786,0.7690820754910342,0.7248677248677247,0.4382716049382718,0.4302244981680836,0.4419276038196758,0.46078149640792043,0.5021125136116095,0.1905578963697577,0.41812686204751764,0.18117474656329413,0.23609747285822943,0.40546642799929783,0.6818618218074768,0.4918451509382632,0.6803920756455025,0.6964990956308059,0.9999999999999999,1.0,1.0,1.0,1.0,0.5665577237325315,0.740160295217467,0.7497292811515412,0.898626202822339,0.8838024659644159,0.32098765432098747,0.5478372626164077,0.6556125369127005,0.8075290523988954,0.7811067988447826,0.19753086419753085,0.19911504424778761,0.19862155388471175,0.19848612279226238,0.19865884325230512,0.3953695516913907,0.4546718249227209,0.30244377251076293,0.25711958977393773,0.350612585886485,0.7530864197530864,0.42192393736017897,0.3790469865515524,0.48945147679324896,0.4536842105263158,0.08831908831908833,0.07547873241823419,0.0214114258281325,0.0288384701470669,0.01091617933723197,0.48148148148148145,0.6905982905982906,0.4728808385061566,0.29957805907172996,0.5665263157894737,0.5925925925925927,0.31438544003989033,0.594807266074842,0.25148469846539984,0.23564331804400215,0,0,0.4030332268488853,1,1
satsuki,0.09595859048377464,0.9230769230769231,0.0,0.0,0.1562175268444752,0.7503350308228356,0.6785714285714286,0.6011396011396011,0.07847533632286963,0.3904923599320882,0.3516349198887121,0.23486933971673646,0.2852274484761828,0.22431977674724018,0.12186588921282812,0.20720366727563871,0.535356512231965,0.5431071660327693,0.7997951180636013,0.854703368548644,0.7715621905396546,0.9999999999999999,1.0,0.0,0.0,1.0,0.9045340337332909,0.7438703307824658,1.0,0.6782465054898074,0.9195653659170413,0.8181818181818182,0.5533430690184152,1.0,0.4600183222091352,0.8456004621941421,0.007407407407407408,0.008217446270543617,0.008771929824561403,0.007569386038687973,0.008172673931265716,0.2273209549071618,0.3112765370829887,0.4154833930114829,0.0367816091954023,0.2839602740050724,0.75,0.5085183273102737,0.17293233082706766,0.3,0.36585365853658536,0.07692307692307693,0.06049822064056939,0.0214114258281325,0.03674579260674653,0.006734006734006735,0.25,0.9940828402366864,0.0,0.2,0.35121951219512193,0.25,0.20257752718485705,0.0,0.24332552693208429,0.018607918723204955,0,0,0.6584015445289123,0,0
sushi-amane,0.07246665339438582,0.0,0.6639370078740159,0.19410745233968804,1.0,0.7577572521287342,0.6785714285714286,0.7507122507122501,0.48016557433597784,0.3904923599320882,0.5779481338706858,0.16388167623682554,0.17043062304015438,0.1722893238928225,0.15387107223841934,0.24382841953867462,0.7345847089241798,0.6485343751187256,0.8770359507400355,0.7593384112392847,0.7396522710268354,0.8333333333333334,1.0,0.0,1.0,1.0,0.5773502691896258,0.478866728764425,0.3961828044110069,0.9099631750661358,0.7087466196389457,0.3333333333333334,0.22931334391754143,0.2761904761904761,0.8280329799764428,0.5023217708496324,0.007407407407407408,0.008217446270543617,0.008145363408521303,0.007569386038687973,0.00796311818943839,0.6851458885941644,0.48217075636430473,0.3440263280366997,0.4115948759626921,0.45777453838678334,0.875,0.5085183273102737,0.10931174089068826,0.3,0.375,0.07692307692307693,0.06049822064056939,0.0214114258281325,0.03674579260674653,0.006734006734006735,0.5,0.9940828402366864,0.7220843672456577,0.1,0.6749999999999999,0.4,0.13612565445026178,0.20732056048041175,0.24332552693208429,0.06425406203840472,0,0,0.14736917666635863,1,0
the-clocktower,0.2339239498307784,0.6482840236686391,0.7384218303546172,0.21307681803447315,0.14659572004210936,0.7686691908030816,0.7428571428571429,0.3121693121693121,0.39831722990152985,0.3410728215482033,0.37007184159803774,0.39639400368958083,0.148449361158617,0.47251354074288293,0.14061409781164816,0.2208250977245775,0.4452978898789721,0.7684665354751475,0.5229550920024006,0.8354499377225558,0.7730174482398599,0.9999999999999999,0.0,0.0,0.0,0.0,0.5773502691896257,0.7264052918797141,0.5666109915690454,0.679926856979548,0.7735477316963588,0.3333333333333333,0.5276646480708527,0.4434380625102273,0.4623005308420867,0.5983760932125819,0.059259259259259255,0.06194690265486726,0.06077694235588972,0.061396131202691336,0.06119027661357922,0.42431830238726786,0.4453526930485456,0.3246709852177245,0.3115843115843116,0.3755489886268728,0.78,0.31543624161073824,0.4682582745523603,0.32432432432432434,0.41156462585034015,0.22461538461538463,0.373483913138209,0.23773304759689384,0.11272020164501975,0.2094413522984952,0.36,0.4835164835164835,0.3342201529763884,0.16216216216216217,0.36734693877551017,0.47200000000000003,0.25953627524308154,0.47901736097804004,0.1819735426292803,0.15655553210944645,0,0,0.2862604888896635,1,0
tori-shin,0.0,0.6537681689886611,0.7420472440944883,0.22130900635527978,0.17574389923402522,0.7692307692307692,0.5714285714285714,0.435216735619417,0.3856502242152464,0.3904923599320882,0.37007184159803774,0.0,0.1919125340159297,0.0,0.0,0.25923599835091143,0.883220608395573,0.7129474805491575,1.0,1.0,1.0,0.6666666666666666,0.523076923076923,0.0,0.0,0.0,0.6310746041659502,0.6910184300334196,0.5998726655870714,0.6682678072621301,0.0,0.44483686255330407,0.49449049859039657,0.4962709493507853,0.47003463044851806,0.0,0.0,0.0,0.0006265664160401002,0.0,0.00020955574182732607,0.4785145888594164,0.0,0.3107173725151253,0.31208638105189834,0.4200410322859303,1.0,0.40369250946838386,1.0,0.0,0.6666666666666666,0.07692307692307693,0.10643932943000162,0.0214114258281325,0.03674579260674653,0.006734006734006735,0.0,0.5445251730131965,0.0967741935483871,1.0,0.5999999999999999,0.4,0.24293094843023136,0.32342007434944237,0.15925058548009366,0.06425406203840472,0,0,1.0,0,1
wallse,0.924746167628907,0.6413586413586414,0.7585812830306782,0.22589899786923923,0.17118786104562161,0.7690156722162966,0.6734693877551021,0.21582075903063513,0.2491280518186345,0.28058114614935015,0.24305354080551078,0.2459720906487866,0.1549006331817985,0.32355796063966624,0.1412214949558237,0.21208526721387994,0.828712882564475,0.7990515766630188,0.7006819793455707,0.7754924564960217,0.7962368844689227,0.6666666666666666,0.0,0.0,0.0,0.0,0.3768173854685343,0.6951865465020799,0.6996838479295362,0.8908674003858924,0.8394892660989025,0.14199134199134197,0.4832843344374886,0.594285714285714,0.7936447250703178,0.704742227895274,0.04938271604938271,0.05120101137800253,0.05075187969924812,0.050462573591253154,0.05071248952221291,0.3459138562586838,0.47957874242223103,0.30289061749735907,0.24025697588915984,0.3502817208069801,0.8333333333333333,0.1849089954981081,0.3112410656270305,0.4098360655737705,0.3524590163934426,0.07692307692307693,0.08962699354158428,0.0214114258281325,0.03674579260674653,0.014875531268973894,0.23809523809523808,0.345679012345679,0.29749103942652333,0.21311475409836064,0.31721311475409836,0.6285714285714286,0.21078146209036264,0.2302537977878746,0.10411947633124735,0.08726420805385379,0,0,0.2144633602992282,1,0
gunter-seeger,0.15210033844316145,0.5912087912087912,0.6175497028388693,0.3115732717119199,0.03829761599975902,0.7689695087213837,0.9464285714285712,0.4907407407407405,0.6928251121076232,0.5844266090446055,0.6689214795375733,0.6183294861930408,0.24632649321913785,0.8184134533718364,0.21387110836867654,0.31097127211454556,0.2000290860125169,0.6211451961105676,0.12854103282064633,0.6307523402825821,0.5818379292504132,0.9999999999999999,1.0,1.0,1.0,1.0,0.21320071635561041,0.7070583963647697,0.5329662689774393,0.8038138114429653,0.7666305984670535,0.04545454545454545,0.4999315758699198,0.4081128747795413,0.6461166434664668,0.5877224745059526,0.01728395061728395,0.017699115044247787,0.017543859649122806,0.017661900756938603,0.01760268231349539,0.30935013262599464,0.4914234511008704,0.34413199160390173,0.39587797163554744,0.4117265954000648,1.0,0.5816554809843401,0.6616541353383458,0.45454545454545453,0.627906976744186,0.07692307692307693,0.06049822064056939,0.0214114258281325,0.03674579260674653,0.006734006734006735,0.0,0.4615384615384615,0.435483870967742,0.3181818181818182,0.41860465116279066,0.625,0.16697830964846672,0.4851301115241635,0.23568235043644878,0.1621809625227577,0,0,0.4498656217891136,1,1
